"SEQPRODUTO";"DESCCOMPLETA";"QUANTIDADE";"DATA";"HORA";"ENTRADASAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,834;05/04/25;"14:14:25";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,752;05/04/25;"14:14:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,588;05/04/25;"14:14:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,732;05/04/25;"14:15:06";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";0,574;05/04/25;"14:15:32";"SAIDA"
"145930";"CARNE BOV RSF KG VAZIO";0,874;05/04/25;"14:15:59";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,596;05/04/25;"14:16:10";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,626;05/04/25;"14:16:10";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,806;05/04/25;"14:16:10";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,598;05/04/25;"14:16:10";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,606;05/04/25;"14:16:10";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,59;05/04/25;"14:16:29";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;05/04/25;"14:16:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,656;05/04/25;"14:17:33";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,548;05/04/25;"14:17:33";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,656;05/04/25;"14:17:33";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,696;05/04/25;"14:17:33";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,64;05/04/25;"14:17:44";"SAIDA"
"145927";"CARNE BOV RSF KG ENTRANHA";0,676;05/04/25;"14:17:44";"SAIDA"
"145927";"CARNE BOV RSF KG ENTRANHA";0,562;05/04/25;"14:17:44";"SAIDA"
"145927";"CARNE BOV RSF KG ENTRANHA";0,562;05/04/25;"14:17:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,632;05/04/25;"14:17:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,634;05/04/25;"14:17:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,638;05/04/25;"14:17:44";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,764;05/04/25;"14:17:44";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,606;05/04/25;"14:17:53";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,59;05/04/25;"14:17:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,55;05/04/25;"14:17:53";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,504;05/04/25;"14:18:03";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,536;05/04/25;"14:18:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,712;05/04/25;"14:18:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,706;05/04/25;"14:18:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,68;05/04/25;"14:18:08";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,678;05/04/25;"14:18:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,672;05/04/25;"14:18:08";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,442;05/04/25;"14:18:30";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,766;05/04/25;"14:18:44";"SAIDA"
"145929";"CARNE BOV RSF KG FRALDINHA";0,58;05/04/25;"14:18:47";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,828;05/04/25;"14:18:47";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,872;05/04/25;"14:18:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,638;05/04/25;"14:18:48";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,766;05/04/25;"14:18:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,646;05/04/25;"14:19:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,676;05/04/25;"14:19:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,74;05/04/25;"14:19:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,714;05/04/25;"14:19:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,52;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,688;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,626;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,63;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,582;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,606;05/04/25;"14:19:27";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,4;05/04/25;"14:19:27";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";0,712;05/04/25;"14:19:27";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,656;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,638;05/04/25;"14:19:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,632;05/04/25;"14:19:27";"SAIDA"
"145927";"CARNE BOV RSF KG ENTRANHA";0,764;05/04/25;"14:19:27";"SAIDA"
"145930";"CARNE BOV RSF KG VAZIO";1,008;05/04/25;"14:19:27";"SAIDA"
"145928";"CARNE BOV RSF KG MATAMBRE";0,52;05/04/25;"14:19:27";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,03;05/04/25;"14:19:52";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,958;05/04/25;"14:19:52";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,254;05/04/25;"14:19:52";"SAIDA"
"145895";"CARNE BOV RSF KG MUSC TRASEIRO";0,978;05/04/25;"14:20:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,566;05/04/25;"14:20:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,632;05/04/25;"14:20:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,582;05/04/25;"14:20:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,658;05/04/25;"14:20:54";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,748;05/04/25;"14:21:15";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,8;05/04/25;"14:21:15";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,918;05/04/25;"14:21:59";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";1,288;05/04/25;"14:21:59";"SAIDA"
"145917";"CARNE BOV RSF KG ESP P/CHURRASCO";1,106;05/04/25;"14:22:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,632;05/04/25;"14:22:44";"SAIDA"
"145921";"CARNE BOV RSF KG GRANITO";1,206;05/04/25;"14:22:46";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,784;05/04/25;"14:22:46";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,072;05/04/25;"14:22:49";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,14;05/04/25;"14:23:10";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";1,304;05/04/25;"14:24:21";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";1,74;05/04/25;"14:24:21";"SAIDA"
"145906";"CARNE BOV RSF KG CONTRAFILE";0,554;05/04/25;"14:24:36";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,786;05/04/25;"14:24:36";"SAIDA"
"145897";"CARNE BOV RSF KG FILE MIGNON";1,52;05/04/25;"14:24:36";"SAIDA"
"145897";"CARNE BOV RSF KG FILE MIGNON";1,648;05/04/25;"14:24:36";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";1,224;05/04/25;"14:24:36";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";1,578;05/04/25;"14:24:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,646;05/04/25;"14:25:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,584;05/04/25;"14:25:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,582;05/04/25;"14:25:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,546;05/04/25;"14:25:48";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,77;05/04/25;"14:25:55";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,446;05/04/25;"14:26:15";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,604;05/04/25;"14:26:15";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,216;05/04/25;"14:26:15";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,538;05/04/25;"14:26:15";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,628;05/04/25;"14:26:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,64;05/04/25;"14:27:07";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,634;05/04/25;"14:27:07";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,472;05/04/25;"14:28:13";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,402;05/04/25;"14:28:13";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,896;05/04/25;"14:28:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,64;05/04/25;"14:28:13";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,8;05/04/25;"14:28:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,632;05/04/25;"14:28:13";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,836;05/04/25;"14:28:13";"SAIDA"
"145930";"CARNE BOV RSF KG VAZIO";1,102;05/04/25;"14:29:01";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,064;05/04/25;"14:29:01";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,804;05/04/25;"14:29:10";"SAIDA"
"145928";"CARNE BOV RSF KG MATAMBRE";0,684;05/04/25;"14:29:40";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,638;05/04/25;"14:29:40";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,488;05/04/25;"14:30:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,676;05/04/25;"14:30:21";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,898;05/04/25;"14:30:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,614;05/04/25;"14:30:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,652;05/04/25;"14:30:44";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,77;05/04/25;"14:30:44";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,286;05/04/25;"14:30:44";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,826;05/04/25;"14:30:44";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,966;05/04/25;"14:31:09";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,512;05/04/25;"14:31:09";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,452;05/04/25;"14:31:09";"SAIDA"
"145930";"CARNE BOV RSF KG VAZIO";1,016;05/04/25;"14:31:44";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,398;05/04/25;"14:33:06";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,51;05/04/25;"14:33:06";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,668;05/04/25;"14:33:06";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,536;05/04/25;"14:33:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,63;05/04/25;"14:33:19";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,784;05/04/25;"14:33:53";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,674;05/04/25;"14:33:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,556;05/04/25;"14:33:59";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,514;05/04/25;"14:34:44";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";0,342;05/04/25;"14:35:05";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";0,512;05/04/25;"14:35:05";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,774;05/04/25;"14:35:05";"SAIDA"
"145900";"CARNE BOV RSF KG PICANHA";0,918;05/04/25;"14:35:19";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,624;05/04/25;"14:35:19";"SAIDA"
"145895";"CARNE BOV RSF KG MUSC TRASEIRO";0,492;05/04/25;"14:35:19";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";1,194;05/04/25;"14:35:19";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";1,376;05/04/25;"14:35:19";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,398;05/04/25;"14:35:19";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,544;05/04/25;"14:35:20";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,56;05/04/25;"14:35:20";"SAIDA"
"145910";"CARNE BOV RSF KG CAPA COX MOLE";0,43;05/04/25;"14:35:44";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,924;05/04/25;"14:35:51";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";2,142;05/04/25;"14:36:03";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,446;05/04/25;"14:36:11";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,044;05/04/25;"14:37:07";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,614;05/04/25;"14:37:07";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,546;05/04/25;"14:37:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,588;05/04/25;"14:37:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,582;05/04/25;"14:38:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,59;05/04/25;"14:38:00";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,696;05/04/25;"14:38:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,558;05/04/25;"14:38:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,2;05/04/25;"14:38:11";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";1,62;05/04/25;"14:38:14";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";2,156;05/04/25;"14:38:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,604;05/04/25;"14:38:26";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,042;05/04/25;"14:38:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,594;05/04/25;"14:38:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,572;05/04/25;"14:38:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,578;05/04/25;"14:38:26";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,246;05/04/25;"14:38:26";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,004;05/04/25;"14:38:26";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,958;05/04/25;"14:38:26";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,202;05/04/25;"14:38:26";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,404;05/04/25;"14:38:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,664;05/04/25;"14:38:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,718;05/04/25;"14:38:40";"SAIDA"
"145895";"CARNE BOV RSF KG MUSC TRASEIRO";0,848;05/04/25;"14:38:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,574;05/04/25;"14:38:55";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,626;05/04/25;"14:38:55";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,978;05/04/25;"14:40:08";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,74;05/04/25;"14:40:08";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,922;05/04/25;"14:40:08";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";1,578;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,476;05/04/25;"14:41:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,658;05/04/25;"14:41:01";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";0,832;05/04/25;"14:41:01";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";0,976;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,566;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,476;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,554;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,512;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,458;05/04/25;"14:41:01";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,506;05/04/25;"14:41:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,56;05/04/25;"14:41:16";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,298;05/04/25;"14:41:16";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,778;05/04/25;"14:41:16";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,574;05/04/25;"14:41:16";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,748;05/04/25;"14:42:11";"SAIDA"
"145900";"CARNE BOV RSF KG PICANHA";1,206;05/04/25;"14:43:10";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,516;05/04/25;"14:43:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,526;05/04/25;"14:43:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,356;05/04/25;"14:43:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,34;05/04/25;"14:43:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,382;05/04/25;"14:43:57";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,654;05/04/25;"14:43:57";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,04;05/04/25;"14:45:06";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,86;05/04/25;"14:45:06";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,548;05/04/25;"14:45:16";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,598;05/04/25;"14:45:16";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,36;05/04/25;"14:45:16";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,678;05/04/25;"14:45:16";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,6;05/04/25;"14:45:16";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,6;05/04/25;"14:45:16";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,504;05/04/25;"14:45:45";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,404;05/04/25;"14:45:45";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,626;05/04/25;"14:45:45";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,524;05/04/25;"14:45:45";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,638;05/04/25;"14:45:45";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,526;05/04/25;"14:45:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,554;05/04/25;"14:46:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,536;05/04/25;"14:46:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,528;05/04/25;"14:46:41";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;05/04/25;"14:46:41";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,58;05/04/25;"14:46:46";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,714;05/04/25;"14:46:46";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,68;05/04/25;"14:46:46";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,532;05/04/25;"14:46:56";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,976;05/04/25;"14:46:56";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";1,088;05/04/25;"14:46:56";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,608;05/04/25;"14:46:56";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";1,574;05/04/25;"14:46:56";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,508;05/04/25;"14:47:10";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,522;05/04/25;"14:47:10";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,566;05/04/25;"14:47:13";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";0,88;05/04/25;"14:47:13";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";1,146;05/04/25;"14:47:13";"SAIDA"
"145897";"CARNE BOV RSF KG FILE MIGNON";1,524;05/04/25;"14:47:13";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";1,372;05/04/25;"14:48:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,498;05/04/25;"14:49:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,554;05/04/25;"14:49:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,614;05/04/25;"14:49:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,576;05/04/25;"14:49:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,53;05/04/25;"14:49:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,474;05/04/25;"14:49:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,52;05/04/25;"14:50:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;05/04/25;"14:50:09";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,872;05/04/25;"14:50:20";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,012;05/04/25;"14:50:20";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,676;05/04/25;"14:50:20";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,546;05/04/25;"14:51:17";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,448;05/04/25;"14:51:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,6;05/04/25;"14:51:17";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,388;05/04/25;"14:51:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,658;05/04/25;"14:52:17";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,85;05/04/25;"14:52:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,566;05/04/25;"14:52:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,6;05/04/25;"14:52:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,082;05/04/25;"14:52:33";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,902;05/04/25;"14:53:05";"SAIDA"
"145929";"CARNE BOV RSF KG FRALDINHA";0,67;05/04/25;"14:53:05";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,792;05/04/25;"14:53:05";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,57;05/04/25;"14:54:01";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,174;05/04/25;"14:54:01";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,09;05/04/25;"14:54:15";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";3,268;05/04/25;"14:54:56";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";3,538;05/04/25;"14:54:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,548;05/04/25;"14:55:00";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,01;05/04/25;"14:56:29";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,746;05/04/25;"14:56:29";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,57;05/04/25;"14:56:42";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,574;05/04/25;"14:56:42";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,974;05/04/25;"14:56:42";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";0,9;05/04/25;"14:57:06";"SAIDA"
